KommentarId,QuellenId,Plattform,Partei,Datum,Length,KommentarDEU,KommentarENG,sentimentDEU,sentimentENG
17911815062925694,227,Instagram,DieGruenen,20240415134359,1,💚,💚,-0.0278149247169494,0.8440767861902714
18016054715266479,227,Instagram,DieGruenen,20240415133857,130,"Wichtig ist,  das Verhandeln mit der FDP zu lernen. So ist jedes Parteiprogramm total wertlos,  wenn es eh falsch verhandelt wird.",It is important to learn how to negotiate with the FDP. Any party program is totally worthless if it is negotiated incorrectly.,-0.4544161558151245,-0.6281150691211224
18136817443323840,227,Instagram,DieGruenen,20240415133655,2,💚🌍,💚🌍,-0.0278149247169494,0.817231735214591
17878592513998666,228,Instagram,DieGruenen,20240417135002,34,YES 🇪🇺💚🔥 Beste Spitzenkandidatin 🌟,YES 🇪🇺💚🔥 Best top candidate 🌟,0.5211609154939651,0.9810799253173172
18026802463890739,228,Instagram,DieGruenen,20240425155333,58,YES 🇪🇺💚🟩🌻👍 tolle Spitzenkandidatin bin froh grüner zu sein,"YES 🇪🇺💚🟩🌻👍 great top candidate, I'm glad to be greener",0.4269405603408813,0.9837266970425844
18023191343143861,228,Instagram,DieGruenen,20240423122637,6,❤️❤️❤️,❤️❤️❤️,-0.0278149247169494,0.936843749601394
18036896830856065,228,Instagram,DieGruenen,20240420220724,72,Welchen beruf hat sie vorher erlernt? Bzw welches Studium abgeschlossen?,What profession did she learn before? Or what studies did she complete?,-0.076137363910675,0.0362848490476608
18077120473463410,228,Instagram,DieGruenen,20240420152244,3,👏👏👏,👏👏👏,-0.0278149247169494,0.8875870844349265
18033629428746741,228,Instagram,DieGruenen,20240420120725,25,👏👏👏 Ganz viel Erfolg! 💚💚💚,👏👏👏 Good luck! 💚💚💚,0.70954679697752,0.9795073461718856
17883117287980828,228,Instagram,DieGruenen,20240420091457,16,Viel Erfolg 💚👏🔥🙌,Good luck 💚👏🔥🙌,0.6542619988322258,0.9802640629932284
18041675980743676,228,Instagram,DieGruenen,20240419125921,27,Und was hast du gearbeitet?,And what did you work on?,-0.2065707892179489,0.078933261334896
18028478965991587,228,Instagram,DieGruenen,20240419095253,23,Sehr sympathisch…👏👏❤️❤️,Very nice…👏👏❤️❤️,0.6613967418670654,0.9787627556361258
18031679941807784,228,Instagram,DieGruenen,20240419082719,31,Go Terry!!! So sympathisch 💚🌻🇪🇺,Go Terry!!! So nice 💚🌻🇪🇺,0.7691805139183998,0.9844791102223098
18017361485032940,228,Instagram,DieGruenen,20240419074706,16,Gute Vorstellung,Good presentation,0.4761805385351181,0.9339292095974088
17878592513998666,228,Instagram,DieGruenen,20240417135002,34,YES 🇪🇺💚🔥 Beste Spitzenkandidatin 🌟,YES 🇪🇺💚🔥 Best top candidate 🌟,0.5211609154939651,0.9810799253173172
18063166333541443,228,Instagram,DieGruenen,20240418202721,4,❤️❤️,❤️❤️,-0.0278149247169494,0.9093282697722316
18031052293947753,228,Instagram,DieGruenen,20240418183505,7,💚🇪🇺💚🇪🇺💚,💚🇪🇺💚🇪🇺💚,-0.0278149247169494,0.8949828185141087
18126930106339476,228,Instagram,DieGruenen,20240418132251,15,Einfach toll🇪🇺💕,Simply great🇪🇺💕,0.536064937710762,0.9747387347742916
18063502075481016,228,Instagram,DieGruenen,20240418125849,25,Super Spitzenkandidatin!!,Super top candidate!!,0.3974489867687225,0.975403386168182
18275567851200739,228,Instagram,DieGruenen,20240418120732,33,Toll!! Viel Erfolg!! Bin dabei!💚🌻,Great!! Good luck!! I'm in!💚🌻,0.7589270994067192,0.9846213620621712
17878592513998666,228,Instagram,DieGruenen,20240417135002,34,YES 🇪🇺💚🔥 Beste Spitzenkandidatin 🌟,YES 🇪🇺💚🔥 Best top candidate 🌟,0.5211609154939651,0.9810799253173172
18346082605105533,228,Instagram,DieGruenen,20240418090814,3,👏👏👏,👏👏👏,-0.0278149247169494,0.8875870844349265
18123481159351768,228,Instagram,DieGruenen,20240418082920,1,💚,💚,-0.0278149247169494,0.8440767861902714
17878592513998666,228,Instagram,DieGruenen,20240417135002,34,YES 🇪🇺💚🔥 Beste Spitzenkandidatin 🌟,YES 🇪🇺💚🔥 Best top candidate 🌟,0.5211609154939651,0.9810799253173172
18265317961231995,228,Instagram,DieGruenen,20240418074507,12,Viel Erfolg🌻,Good luck🌻,0.4617174565792084,0.9629441234283148
18407289742070095,228,Instagram,DieGruenen,20240418064230,2,❤️,❤️,-0.0278149247169494,0.8620141772553325
18060208129557190,228,Instagram,DieGruenen,20240418060210,6,❤️❤️❤️,❤️❤️❤️,-0.0278149247169494,0.936843749601394
17856877188152187,228,Instagram,DieGruenen,20240418052941,3,💚🇪🇺,💚🇪🇺,-0.0278149247169494,0.8694937210530043
18039543568834564,228,Instagram,DieGruenen,20240417221437,13,💚💚💚💚💚🌻🌻🌻🌻🌻🌻🇪🇺,💚💚💚💚💚🌻🌻🌻🌻🌻🌻🇪🇺,-0.0278149247169494,0.9160201731137932
18430863082063716,228,Instagram,DieGruenen,20240417200826,5,👏👏👏❤️,👏👏👏❤️,-0.0278149247169494,0.9620634592138232
18027376136051641,228,Instagram,DieGruenen,20240417193703,6,❤️❤️❤️,❤️❤️❤️,-0.0278149247169494,0.936843749601394
17893259375991138,228,Instagram,DieGruenen,20240417193405,10,Go Terry 💜,Go Terry 💜,0.4247488230466842,0.9430013997480272
17878592513998666,228,Instagram,DieGruenen,20240417135002,34,YES 🇪🇺💚🔥 Beste Spitzenkandidatin 🌟,YES 🇪🇺💚🔥 Best top candidate 🌟,0.5211609154939651,0.9810799253173172
17860649844133314,228,Instagram,DieGruenen,20240417192114,62,"Ich kommentiere nicht, da ich mir der Konsequenzen bewusst bin",I am not commenting because I am aware of the consequences,-0.3103467524051666,-0.5969529738649726
18181842484293136,228,Instagram,DieGruenen,20240417183858,8,💚💚🇪🇺🇪🇺💚💚,💚💚🇪🇺🇪🇺💚💚,-0.0278149247169494,0.9179599937051536
18426530086003580,228,Instagram,DieGruenen,20240417181558,66,Ist mir an den entscheidenden Stellen ehrlich gesagt zu unkonkret.,"To be honest, it's too vague for me in the crucial areas.",-0.5647708028554916,-0.7057417090982199
17911401647844013,228,Instagram,DieGruenen,20240417174104,4,❤️❤️,❤️❤️,-0.0278149247169494,0.9093282697722316
17906922323950354,228,Instagram,DieGruenen,20240417170903,7,💚💪🏻🙌🏻🤞🏻,💚💪🏻🙌🏻🤞🏻,-0.0278149247169494,0.9559937752783298
18048195856629475,228,Instagram,DieGruenen,20240417165903,13,❤️❤️❤️❤️❤️❤️🔥,❤️❤️❤️❤️❤️❤️🔥,-0.0278149247169494,0.9646707703359424
18405155713065628,228,Instagram,DieGruenen,20240417163115,64,Konsequent bei Malte Gallée und dem Schutz der Mitarbeiterinnen.,Consistent with Malte Gallée and the protection of employees.,0.0388521701097488,0.1467665191739797
18002532896528878,228,Instagram,DieGruenen,20240417162618,8,💚🇪🇺💚💪👏👏👏,💚🇪🇺💚💪👏👏👏,-0.0278149247169494,0.9433232699520886
17966271176708827,228,Instagram,DieGruenen,20240417161000,3,👏👏👏,👏👏👏,-0.0278149247169494,0.8875870844349265
17878592513998666,228,Instagram,DieGruenen,20240417135002,34,YES 🇪🇺💚🔥 Beste Spitzenkandidatin 🌟,YES 🇪🇺💚🔥 Best top candidate 🌟,0.5211609154939651,0.9810799253173172
17993474159626700,228,Instagram,DieGruenen,20240417154531,18,"Geh häkeln, Dörte!","Go crochet, Dörte!",0.2537430971860885,0.8896218403242528
17846260632196749,228,Instagram,DieGruenen,20240417153520,145,"Sieht ziemlich verbraucht/ müde aus, keine Arbeitserfahrung aus der Wirtschaft- Kein Wunder dass ihr demnächst halbiert werdet. #Alles außer Grün","Looks pretty worn out/tired, no work experience in the business world - no wonder you're going to be halved soon. #Anything but green",-0.6706159114837646,-0.8755147689953446
18043143646692784,228,Instagram,DieGruenen,20240417152838,23,Pass auch Nix gelernt 😢,Passport also learned nothing 😢,-0.5575067698955536,-0.8979601538740098
18013189550103150,228,Instagram,DieGruenen,20240417152557,6,💚💚🇪🇺🇪🇺,💚💚🇪🇺🇪🇺,-0.0278149247169494,0.8561336640268564
17856996579151210,228,Instagram,DieGruenen,20240417152312,4,💚💚💚💚,💚💚💚💚,-0.0278149247169494,0.9458440584130584
17907786209861829,228,Instagram,DieGruenen,20240417152222,3,😍😍😍,😍😍😍,-0.0278149247169494,0.960880072787404
17962448660729799,228,Instagram,DieGruenen,20240417152219,1,😍,😍,-0.0278149247169494,0.9163231858983636
18043134943736281,228,Instagram,DieGruenen,20240417145319,164,"Das tut mir leid für euch, bei der Europawahl bekommt die @v_partei meine Stimme, mit eurer Politik komme ich leider nicht mehr klar, die ist mir zu lasch geworden🙌","I'm sorry for you, in the European elections the @v_partei will get my vote, unfortunately I can no longer cope with your politics, it has become too lax for me🙌",-0.6422526240348816,-0.9163390649482608
17965893905713727,228,Instagram,DieGruenen,20240417145226,12,👏👏👏Super!🔥🔥🔥,👏👏👏Great!🔥🔥🔥,0.5275025814771652,0.9774869899265468
18048245587718363,228,Instagram,DieGruenen,20240417142858,3,👏👏👏,👏👏👏,-0.0278149247169494,0.8875870844349265
17996001782553704,228,Instagram,DieGruenen,20240417141716,88,"Sehr authentisch, kämpferisch und symphatisch 💚 Tolle Frau und Spitzenkandidatin ! 🇪🇺🌻🐝🦫","Very authentic, combative and likeable 💚 Great woman and top candidate! 🇪🇺🌻🐝🦫",0.4790294915437698,0.9750247993506492
18105829531376331,228,Instagram,DieGruenen,20240417141438,41,💚🙌 Spitze! Viel Erfolg! #Demokratiewählen,💚🙌 Great! Good luck! #VoteDemocracy,0.6087053567171097,0.9815328335389496
18055231747604829,228,Instagram,DieGruenen,20240417140516,65,"Yay, wir freuen uns auf einen großartigen Wahlkampf mit Terry 🔥🙌💚","Yay, we are looking forward to a great election campaign with Terry 🔥🙌💚",0.5537693724036217,0.9895550332730636
17878592513998666,228,Instagram,DieGruenen,20240417135002,34,YES 🇪🇺💚🔥 Beste Spitzenkandidatin 🌟,YES 🇪🇺💚🔥 Best top candidate 🌟,0.5211609154939651,0.9810799253173172
18221279722278173,228,Instagram,DieGruenen,20240417140330,3,👏👏👏,👏👏👏,-0.0278149247169494,0.8875870844349265
18319062730193705,228,Instagram,DieGruenen,20240417135208,196,"Wenn ihr euch die ganze Zeit von der FDP bedrohen lasst und den Klimaschutz vernachlässigt, dann frage ich mich, warum man euch überhaupt noch wählen sollte. Ja, ich spreche vom #klimaschutzgesetz","If you let the FDP threaten you all the time and neglect climate protection, then I wonder why anyone should vote for you at all. Yes, I'm talking about the #climateprotectionlaw",-0.6148711293935776,-0.9081989168189466
17996916119617354,228,Instagram,DieGruenen,20240417134553,3,👏👏👏,👏👏👏,-0.0278149247169494,0.8875870844349265
18428394766046689,228,Instagram,DieGruenen,20240417134539,3,👏👏👏,👏👏👏,-0.0278149247169494,0.8875870844349265
18050439577616288,228,Instagram,DieGruenen,20240417134237,6,❤️❤️❤️,❤️❤️❤️,-0.0278149247169494,0.936843749601394
18115068454368939,228,Instagram,DieGruenen,20240417133215,3,🔥🔥🔥,🔥🔥🔥,-0.0278149247169494,0.8817284749820828
18067487743517025,229,Instagram,DieGruenen,20240507040959,526,"Klimaschutz ist wichtig und richtig, aber das darf nicht zu einem bürokratischem Monstrum werden, das nur in NIMBY-Manier die Unternehmen aus Europa treibt, die vermeintlich nicht ins Bild passen. Das hilft dem Klimaschutz kein Stück und da helfen auch keine zusätzlichen Handelshemnisse. Europa hat viele Baustellen und darf sich seine Zukunft nicht verbauen. Klimaschutz und Wirtschaft muss mehr zusammen gedacht werden, heißt an auch an diejenigen die das ganze umsetzen sollen. Das passiert viel zu wenig aus meiner Sicht.","Climate protection is important and right, but it must not become a bureaucratic monster that drives companies out of Europe in NIMBY fashion that supposedly do not fit the picture. That does not help climate protection at all, and additional trade barriers will not help either. Europe has a lot of work to do and must not let it ruin its future. Climate protection and the economy must be thought of more closely together, including those who are supposed to implement it all. In my opinion, that happens far too little.",-0.2789796367287636,-0.74089958332479
18044929810733305,229,Instagram,DieGruenen,20240429060831,183,"Klima verändert sich seit es die Erde gibt. Grönland, also Grünland war mal eine grüne Insel, wie Irland heute. Warum lag Ötzi mit Sandalen unterm Eis? Einfach mal darüber nachdenken.","The climate has been changing since the earth was created. Greenland, or grassland, was once a green island, like Ireland today. Why was Ötzi lying under the ice wearing sandals? Just think about it.",-0.2095435261726379,-0.1376358829438686
18183157051293040,229,Instagram,DieGruenen,20240425195030,64,Bitte GEGEN die Aufweichung des Klimaschutzgesetzes stimmen! ‼️❗,Please vote AGAINST the weakening of the climate protection law! ‼️❗,-0.2413632124662399,-0.315763846039772
18022347358951054,229,Instagram,DieGruenen,20240425194643,2,🙌💚,🙌💚,-0.0278149247169494,0.9564923187717796
17920336265877779,229,Instagram,DieGruenen,20240424210529,3,💚💚💚,💚💚💚,-0.0278149247169494,0.9408015981316566
18431760292027169,229,Instagram,DieGruenen,20240424141436,824,"Der größere Grund Nummer 1 sind die Menschen, denen Erklärung Nummer 1 entgegenkommt. Jemand, der trotz Ausbildung und konsequenter Arbeit sozialen Abstieg fürchtet, fürchtet die persönlichen Kosten des Klimaschutzes eher als das er die Vorteile für zukünftige Generationen schätzt. Vorreiter in grüner Energiewende zu werden würde auf Dauer massiven Wohlstand bringen, aber nicht für Teile der derzeitig arbeitenden Bevölkerung.

Die Gegenseite braucht keine wirklichen Argumente solche für sich zu fangen, da auch Scheinargumente schnell von der Angst entlasten.

Punkt 1 ist meiner Meinung nach eine breite Angst vor direkten Konsequenzen bspw. Anschaffungskosten für ein Elektroauto für jemanden der darauf angewiesen ist. Also erklärt man die für schlecht und den Diesel für heilig.

Wie nimmt man jenen also die Angst?","The biggest reason number 1 is the people who are in favor of explanation number 1. Someone who fears social decline despite being educated and working consistently is more likely to fear the personal costs of climate protection than to appreciate the benefits for future generations. Becoming a pioneer in the green energy transition would bring massive prosperity in the long term, but not for parts of the current working population.

The other side does not need any real arguments to win over people, as even false arguments quickly relieve fear.

Point 1, in my opinion, is a widespread fear of direct consequences, e.g. the cost of purchasing an electric car for someone who depends on it. So you declare them to be bad and diesel to be sacred.

So how do you take away their fear?",-0.3141631782054901,-0.3481205180287361
